case,dataset,method,status,gt,est,vicon_status,evo_status,vicon_offset_est_s,evo_offset_s,vicon_ate_rmse_raw_m,vicon_ate_rmse_step3_m,evo_ape_raw_rmse_m,evo_ape_se3_rmse_m,vicon_improve_pct,evo_improve_pct,vicon_xcorr_peak,vicon_xcorr_psr,vicon_omega_improve_pct,vicon_matches_equivalent,evo_matches,vicon_run_dir,vicon_stdout_log,vicon_stderr_log,evo_sweep_evals,error
grand_tour_2024-11-04-12-55-59_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group2/2024-11-04-12-55-59.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-04-12-55-59/svo_poses.txt,ok,ok,-0.463,-0.4499999999999995,69.82269440437409,1.2026059753871594,69.847023814015,1.2050739301976827,98.27762880586745,98.27469537799138,0.8831990152629142,10.931642614770189,44.530213072047935,41559.0,5195.0,/home/yifu/vicon_ws/outputs/run_20260412_171214,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-04-12-55-59_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-04-12-55-59_svo_stereo.stderr.log,102,
grand_tour_2024-11-04-13-07-13_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group3/2024-11-04-13-07-13.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-04-13-07-13/svo_poses.txt,ok,ok,-1.164,20.0,30.462519426215703,0.5545233567249068,29.26933252683733,4.699296523824931,98.1796536623669,83.94464062507426,0.8604765603530407,11.692805767775651,57.6908701463782,6440.0,608.0,/home/yifu/vicon_ws/outputs/run_20260412_171314,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-04-13-07-13_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-04-13-07-13_svo_stereo.stderr.log,92,
grand_tour_2024-11-04-16-05-00_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group3/2024-11-04-16-05-00.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-04-16-05-00/svo_poses.txt,ok,ok,-0.441,-20.0,44.708682940860214,0.429223746534218,43.39731416569024,13.200723014550224,99.03995439296885,69.58170507015532,0.9292688618881704,12.359580301453171,54.886485065843296,16448.0,2060.0,/home/yifu/vicon_ws/outputs/run_20260412_171320,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-04-16-05-00_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-04-16-05-00_svo_stereo.stderr.log,92,
grand_tour_2024-11-11-12-07-40_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group3/2024-11-11-12-07-40.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-11-12-07-40/svo_poses.txt,ok,ok,-0.116,0.7000000000000001,86.98771835051313,2.4436500386701554,87.0191816593199,2.4995757442220152,97.19081028332695,97.12755774467196,0.8409512592678934,21.120624774814253,31.823905562487344,76744.0,9593.0,/home/yifu/vicon_ws/outputs/run_20260412_171337,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-11-12-07-40_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-11-12-07-40_svo_stereo.stderr.log,102,
grand_tour_2024-11-11-12-42-47_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group3/2024-11-11-12-42-47.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-11-12-42-47/svo_poses.txt,ok,ok,-0.893,-0.8999999999999995,58.23541545615983,2.3080774315490244,58.395646834616166,2.526981569449372,96.03664297151356,95.67265420210677,0.8509646869612176,19.818777944539182,52.43502547215966,32736.0,4092.0,/home/yifu/vicon_ws/outputs/run_20260412_171649,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-11-12-42-47_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-11-12-42-47_svo_stereo.stderr.log,102,
grand_tour_2024-11-11-14-29-44_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group3/2024-11-11-14-29-44.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-11-14-29-44/svo_poses.txt,ok,ok,-1.041,-1.0499999999999996,86.40468745296981,1.5092338606872058,86.60961710814891,1.5333233666110153,98.25329631391855,98.22961535010906,0.8528961135007807,15.468053742097034,51.74037719846333,28184.0,3523.0,/home/yifu/vicon_ws/outputs/run_20260412_171727,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-11-14-29-44_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-11-14-29-44_svo_stereo.stderr.log,102,
grand_tour_2024-11-14-11-17-02_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group4/2024-11-14-11-17-02.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-14-11-17-02/svo_poses.txt,ok,ok,0.874,9.100000000000009,91.05252923098277,12.094093073083597,90.94945906124751,14.42997334466836,86.71745510505912,84.13407457987,0.9166350522130011,17.070104068657557,60.309942594515235,42280.0,5207.0,/home/yifu/vicon_ws/outputs/run_20260412_171758,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-14-11-17-02_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-14-11-17-02_svo_stereo.stderr.log,102,
grand_tour_2024-11-14-12-01-26_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group4/2024-11-14-12-01-26.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-14-12-01-26/svo_poses.txt,ok,ok,-0.446,0.15000000000000002,36.27389479123041,3.928615928552418,36.274063848294375,3.9481280108557097,89.16957787090706,89.1158376205972,0.9557062048868471,15.135624882799423,58.484022002445904,36679.0,4585.0,/home/yifu/vicon_ws/outputs/run_20260412_171900,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-14-12-01-26_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-14-12-01-26_svo_stereo.stderr.log,102,
grand_tour_2024-11-14-14-36-02_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group4/2024-11-14-14-36-02.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-14-14-36-02/svo_poses.txt,ok,ok,-0.27,-0.24999999999999933,30.438546993868272,2.7075014841322633,30.473396058519224,2.7282622520586535,91.10502388738007,91.04706857476477,0.8307276266499054,13.922929344003474,42.80137632359246,38288.0,4786.0,/home/yifu/vicon_ws/outputs/run_20260412_171947,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-14-14-36-02_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-14-14-36-02_svo_stereo.stderr.log,102,
grand_tour_2024-11-14-15-22-43_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group4/2024-11-14-15-22-43.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-14-15-22-43/svo_poses.txt,ok,ok,-0.685,-0.6999999999999997,74.14190048964696,1.3566507133298573,74.27694914395192,1.4355159407347475,98.17019700820823,98.06734665696402,0.9185218945166621,13.991181640145271,53.39580957172437,31720.0,3965.0,/home/yifu/vicon_ws/outputs/run_20260412_172038,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-14-15-22-43_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-14-15-22-43_svo_stereo.stderr.log,102,
grand_tour_2024-11-14-16-04-09_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group4/2024-11-14-16-04-09.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-14-16-04-09/svo_poses.txt,ok,ok,-0.426,-19.95,83.18043441698482,1.2164159514475423,82.77027857693669,14.175630779753982,98.53761769823105,82.87352534813778,0.8902293454511219,18.161295186634014,44.259400777540584,39056.0,4687.0,/home/yifu/vicon_ws/outputs/run_20260412_172114,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-14-16-04-09_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-14-16-04-09_svo_stereo.stderr.log,92,
grand_tour_2024-11-15-10-16-35_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group5/2024-11-15-10-16-35.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-15-10-16-35/svo_poses.txt,ok,ok,-0.189,-0.20000000000000007,44.02073665205158,0.8417946640711053,44.10339729331754,0.8390048320405826,98.08773153723939,98.09764126227826,0.9212358649975103,14.562645216972088,43.81412366097124,37848.0,4731.0,/home/yifu/vicon_ws/outputs/run_20260412_172203,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-10-16-35_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-10-16-35_svo_stereo.stderr.log,102,
grand_tour_2024-11-15-11-18-14_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group5/2024-11-15-11-18-14.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-15-11-18-14/svo_poses.txt,ok,ok,-1.369,0.55,38.2807775417714,0.7942696693170795,38.387981654280196,0.8389334198185927,97.9251475013762,97.81459356895876,0.9358579996216253,14.342870152024721,65.46196799864487,23536.0,2942.0,/home/yifu/vicon_ws/outputs/run_20260412_172254,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-11-18-14_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-11-18-14_svo_stereo.stderr.log,102,
grand_tour_2024-11-15-11-37-15_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group5/2024-11-15-11-37-15.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-15-11-37-15/svo_poses.txt,ok,ok,-0.065,0.30000000000000004,25.358460229415595,1.1523142877992265,25.3843381554468,1.0773581915554185,95.4558980420132,95.75581531825283,0.8940800418697623,12.732556040023885,25.463893166451427,41736.0,5217.0,/home/yifu/vicon_ws/outputs/run_20260412_172317,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-11-37-15_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-11-37-15_svo_stereo.stderr.log,102,
grand_tour_2024-11-15-12-06-03_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group5/2024-11-15-12-06-03.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-15-12-06-03/svo_poses.txt,ok,ok,-1.704,-2.900000000000002,3.207781658818098,1.0014561663400718,3.0457241337533265,1.3127723016433408,68.78041360490398,56.897859294100094,0.9378490842154596,9.040602086474498,59.96103719560043,17672.0,2197.0,/home/yifu/vicon_ws/outputs/run_20260412_172425,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-12-06-03_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-12-06-03_svo_stereo.stderr.log,102,
grand_tour_2024-11-15-14-14-12_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group5/2024-11-15-14-14-12.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-15-14-14-12/svo_poses.txt,ok,ok,0.016,-20.0,56.241600343131886,0.6749952697950421,55.87127135987133,7.7343668418388045,98.79982919106523,86.15680894028347,0.44512161344463097,12.47044141459352,18.15951325848619,43312.0,5215.0,/home/yifu/vicon_ws/outputs/run_20260412_172438,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-14-14-12_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-14-14-12_svo_stereo.stderr.log,92,
grand_tour_2024-11-15-14-43-52_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group6/2024-11-15-14-43-52.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-15-14-43-52/svo_poses.txt,ok,ok,-1.6500000000000001,-1.6499999999999997,61.85328516947503,6.037149191285398,61.889739937301684,5.756945366802689,90.23956581328736,90.69806179079802,0.9173705546960882,14.360354852549444,67.29563446479251,19776.0,2472.0,/home/yifu/vicon_ws/outputs/run_20260412_172544,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-14-43-52_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-14-43-52_svo_stereo.stderr.log,102,
grand_tour_2024-11-15-16-41-14_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group6/2024-11-15-16-41-14.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-15-16-41-14/svo_poses.txt,ok,ok,0.047,0.04999999999999982,36.269849849393424,3.128226643873131,36.28005912861411,3.102879835447558,91.37513208115372,91.44742343321808,0.5557833867992563,16.036484409374914,49.98345120217677,43408.0,5427.0,/home/yifu/vicon_ws/outputs/run_20260412_172600,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-16-41-14_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-15-16-41-14_svo_stereo.stderr.log,102,
grand_tour_2024-11-18-12-05-01_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group6/2024-11-18-12-05-01.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-18-12-05-01/svo_poses.txt,ok,ok,-0.617,0.9000000000000004,56.96559111206126,6.517889560230993,57.032338994631765,6.630463833010269,88.55819902331909,88.37420321541563,0.5013424682525552,15.315226638021578,10.999572557793018,35647.0,4456.0,/home/yifu/vicon_ws/outputs/run_20260412_172709,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-18-12-05-01_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-18-12-05-01_svo_stereo.stderr.log,102,
grand_tour_2024-11-18-15-46-05_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group6/2024-11-18-15-46-05.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-18-15-46-05/svo_poses.txt,ok,ok,-0.625,11.300000000000004,35682.03865797061,35407.262977719845,74028.02259286305,73993.19654814198,0.7700672119231216,0.047044407646294896,0.3101860403065053,7.538791896002474,82.37901187924403,10649.0,1331.0,/home/yifu/vicon_ws/outputs/run_20260412_172757,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-18-15-46-05_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-18-15-46-05_svo_stereo.stderr.log,102,
grand_tour_2024-11-18-16-59-23_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group6/2024-11-18-16-59-23.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-18-16-59-23/svo_poses.txt,ok,ok,-0.586,1.4500000000000004,19.493055798753005,7.309009505638389,19.490684525517786,7.405803956565908,62.50454735728721,62.0033665473851,0.9262064334191137,9.06820352744121,51.05054236003491,32303.0,4030.0,/home/yifu/vicon_ws/outputs/run_20260412_172816,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-18-16-59-23_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-18-16-59-23_svo_stereo.stderr.log,102,
grand_tour_2024-11-25-14-57-08_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group7/2024-11-25-14-57-08.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-25-14-57-08/svo_poses.txt,ok,ok,-1.214,-0.3499999999999994,1.5728430284111694,1.2996157725565862,1.560253379647082,1.292529206293427,17.371552718163745,17.15901896742186,0.9714437431102922,9.939934467170294,72.13595996830787,25816.0,3227.0,/home/yifu/vicon_ws/outputs/run_20260412_172855,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-25-14-57-08_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-25-14-57-08_svo_stereo.stderr.log,102,
grand_tour_2024-11-25-16-36-19_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group7/2024-11-25-16-36-19.txt,benchmark/grand_tour/pose/svo_stereo/2024-11-25-16-36-19/svo_poses.txt,ok,ok,-0.605,-0.5999999999999996,46.293769472476214,1.077242239347702,46.34047943318326,1.1342514329474673,97.67302975838,97.55235283099762,0.9453693202020992,15.785413819395737,58.40445497236324,34792.0,4349.0,/home/yifu/vicon_ws/outputs/run_20260412_172920,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-25-16-36-19_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-11-25-16-36-19_svo_stereo.stderr.log,102,
grand_tour_2024-12-03-13-15-38_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group7/2024-12-03-13-15-38.txt,benchmark/grand_tour/pose/svo_stereo/2024-12-03-13-15-38/svo_poses.txt,ok,ok,-0.157,0.7500000000000002,33.65565259069269,2.0511580133632425,33.65928880384956,1.877583234131856,93.90545761120846,94.42179766460762,0.9238591273065504,13.905195851363967,40.07259733534831,41216.0,5152.0,/home/yifu/vicon_ws/outputs/run_20260412_173007,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-12-03-13-15-38_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-12-03-13-15-38_svo_stereo.stderr.log,102,
grand_tour_2024-12-03-13-26-40_svo_stereo,grand_tour,svo_stereo,ok,GT/grand_tour/group7/2024-12-03-13-26-40.txt,benchmark/grand_tour/pose/svo_stereo/2024-12-03-13-26-40/svo_poses.txt,ok,ok,-1.247,-9.84999999999999,24.14734322451396,0.6407682341920352,23.736698693467815,5.498825819892881,97.34642346267515,76.83407498698676,0.9345848321331084,12.763021283174558,51.623957556625314,22672.0,2748.0,/home/yifu/vicon_ws/outputs/run_20260412_173107,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-12-03-13-26-40_svo_stereo.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/grand_tour_2024-12-03-13-26-40_svo_stereo.stderr.log,102,
lamaria_sequence_1_19_svo_mono,lamaria,svo_mono,ok,GT/lamaria/add1/sequence_1_19.txt,benchmark/lamaria/add/pose/svo_mono/sequence_1_19/svo_poses.txt,ok,ok,0.759,-19.45,485.8413224649128,11.571502459134582,481.0486476988169,20.787526687032546,97.61825478318154,95.67870592995648,0.7021626931984145,25.218287983693514,36.51693359815146,2906.0,2915.0,/home/yifu/vicon_ws/outputs/run_20260412_173126,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/lamaria_sequence_1_19_svo_mono.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/lamaria_sequence_1_19_svo_mono.stderr.log,102,
lamaria_sequence_1_20_svo_mono,lamaria,svo_mono,ok,GT/lamaria/add1/sequence_1_20.txt,benchmark/lamaria/add/pose/svo_mono/sequence_1_20/svo_poses.txt,ok,ok,1.105,17.55,527.8586567574474,92.7668941190973,528.1938753378371,92.61762116231093,82.42580794469669,82.46522243313163,0.7766637820916966,26.543921149137166,43.97598689414458,3037.0,3036.0,/home/yifu/vicon_ws/outputs/run_20260412_173132,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/lamaria_sequence_1_20_svo_mono.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/lamaria_sequence_1_20_svo_mono.stderr.log,102,
lamaria_sequence_2_11_svo_mono,lamaria,svo_mono,ok,GT/lamaria/add2/sequence_2_11.txt,benchmark/lamaria/add/pose/svo_mono/sequence_2_11/svo_poses.txt,ok,ok,0.812,14.5,4454.613391017324,4358.9215362875975,1244.0005710366352,1053.052942708372,2.1481517323745285,15.349480761825124,0.793586105144558,24.249610312625734,48.618215201195426,3848.0,3863.0,/home/yifu/vicon_ws/outputs/run_20260412_173139,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/lamaria_sequence_2_11_svo_mono.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/lamaria_sequence_2_11_svo_mono.stderr.log,102,
lamaria_sequence_2_12_svo_mono,lamaria,svo_mono,ok,GT/lamaria/add2/sequence_2_12.txt,benchmark/lamaria/add/pose/svo_mono/sequence_2_12/svo_poses.txt,ok,ok,-77.572,-17.0,65824.69315748877,65879.12482501345,1027.2997917774314,868.2972245006309,-0.08269186670487101,15.47771824247083,0.08204587271538746,4.930243854310702,-2383.3346212074102,0.0,2877.0,/home/yifu/vicon_ws/outputs/run_20260412_173148,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/lamaria_sequence_2_12_svo_mono.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/lamaria_sequence_2_12_svo_mono.stderr.log,102,
lamaria_sequence_3_17_svo_mono,lamaria,svo_mono,ok,GT/lamaria/add2/sequence_3_17.txt,benchmark/lamaria/add/pose/svo_mono/sequence_3_17/svo_poses.txt,ok,ok,0.111,-19.099999999999994,6269.835961516282,6268.453422345666,484.9274041473644,36.748653127403664,0.022050643415582726,92.42182380019977,0.778503122074734,26.880440655040804,13.686305581202415,5893.0,5927.0,/home/yifu/vicon_ws/outputs/run_20260412_173200,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/lamaria_sequence_3_17_svo_mono.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/lamaria_sequence_3_17_svo_mono.stderr.log,102,
lamaria_sequence_3_18_svo_mono,lamaria,svo_mono,ok,GT/lamaria/add2/sequence_3_18.txt,benchmark/lamaria/add/pose/svo_mono/sequence_3_18/svo_poses.txt,ok,ok,0.908,19.5,490.838349791806,37.234281369021346,484.28709301165,34.760466159475925,92.41414584153507,92.82234305620021,0.7980460869225933,25.23906804370124,47.868879995520665,5550.0,5471.0,/home/yifu/vicon_ws/outputs/run_20260412_173220,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/lamaria_sequence_3_18_svo_mono.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/lamaria_sequence_3_18_svo_mono.stderr.log,102,
lamaria_sequence_4_10_svo_mono,lamaria,svo_mono,ok,GT/lamaria/add2/sequence_4_10.txt,benchmark/lamaria/add/pose/svo_mono/sequence_4_10/svo_poses.txt,ok,ok,1.413,19.55,134258.0528764345,133747.69436757936,22273.283452449512,21425.686275424658,0.38013251192079045,3.8054433188279635,0.763276188060681,26.093015963034706,42.11697605250899,3883.0,3852.0,/home/yifu/vicon_ws/outputs/run_20260412_173236,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/lamaria_sequence_4_10_svo_mono.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/lamaria_sequence_4_10_svo_mono.stderr.log,92,
lamaria_sequence_4_11_svo_mono,lamaria,svo_mono,ok,GT/lamaria/add2/sequence_4_11.txt,benchmark/lamaria/add/pose/svo_mono/sequence_4_11/svo_poses.txt,ok,ok,0.17500000000000002,6.749999999999999,1483250.6125706306,1197499.9855698196,1099365.9944987597,915750.5084171365,19.265161570071758,16.701943392868003,0.43105248460992956,16.52121930514413,3.870077806069635,0.0,2209.0,/home/yifu/vicon_ws/outputs/run_20260412_173246,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/lamaria_sequence_4_11_svo_mono.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/lamaria_sequence_4_11_svo_mono.stderr.log,102,
lamaria_sequence_1_19_svo_mono,lamaria,svo_mono,ok,GT/lamaria/add1/sequence_1_19.txt,benchmark/lamaria/add1/pose/svo_mono/sequence_1_19/svo_poses.txt,ok,ok,0.759,-19.45,485.8413224649128,11.571502459134582,481.0486476988169,20.787526687032546,97.61825478318154,95.67870592995648,0.7021626931984145,25.218287983693514,36.51693359815146,2906.0,2915.0,/home/yifu/vicon_ws/outputs/run_20260412_173253,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/lamaria_sequence_1_19_svo_mono.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/lamaria_sequence_1_19_svo_mono.stderr.log,102,
lamaria_sequence_1_20_svo_mono,lamaria,svo_mono,ok,GT/lamaria/add1/sequence_1_20.txt,benchmark/lamaria/add1/pose/svo_mono/sequence_1_20/svo_poses.txt,ok,ok,1.105,17.55,527.8586567574474,92.7668941190973,528.1938753378371,92.61762116231093,82.42580794469669,82.46522243313163,0.7766637820916966,26.543921149137166,43.97598689414458,3037.0,3036.0,/home/yifu/vicon_ws/outputs/run_20260412_173300,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/lamaria_sequence_1_20_svo_mono.stdout.log,/home/yifu/vicon_ws/outputs/alignanything_harness/run_20260412_164321/logs/vicon/lamaria_sequence_1_20_svo_mono.stderr.log,102,
